Sex	Year of birth	Mean height (cm)	Mean height lower 95% uncertainty interval (cm)	Mean height upper 95% uncertainty interval (cm)
Men	1942	168.04	166.93	169.15
Men	1942	168.84	163.74	173.87
Men	1942	170.76	168.00	173.47
Men	1942	167.80	166.52	169.06
Men	1942	168.78	167.73	169.85
Men	1942	167.31	165.10	169.47
Men	1942	158.39	156.65	160.14
Men	1942	174.20	172.54	175.83
Men	1942	169.29	167.61	170.94
Men	1942	165.22	163.57	166.87
Men	1942	162.95	161.09	164.86
Men	1942	169.65	167.75	171.50
Men	1942	173.81	172.98	174.65
Men	1942	174.27	172.49	176.10
Men	1942	173.04	167.96	177.85
Men	1942	164.45	161.78	167.07
Men	1942	164.62	162.83	166.40
Men	1942	163.63	162.93	164.33
Men	1942	160.22	158.31	162.14
Men	1942	170.21	167.43	172.98
Men	1942	166.39	164.32	168.44
Men	1942	165.37	163.56	167.16
Men	1942	167.46	164.73	170.22
Men	1942	165.66	164.80	166.49
Men	1942	164.59	163.97	165.20
Men	1942	167.25	165.78	168.69
Men	1942	169.45	167.66	171.35
Men	1942	165.37	164.13	166.61
Men	1942	173.00	167.99	177.98
Men	1942	167.54	162.73	172.26
Men	1942	164.37	162.57	166.15
Men	1942	162.36	161.05	163.65
Men	1942	168.85	167.33	170.43
Men	1942	166.76	165.94	167.58
Men	1942	160.02	158.83	161.20
Men	1942	177.83	177.08	178.57
Men	1942	174.52	173.87	175.17
Men	1942	165.36	162.66	168.06
Men	1942	169.61	167.81	171.47
Men	1942	166.03	164.86	167.19
Men	1942	171.39	169.60	173.14
Men	1942	165.58	160.07	171.10
Men	1942	177.30	176.85	177.75
Men	1942	169.12	167.92	170.30
Men	1942	163.58	161.81	165.31
Men	1942	166.90	165.75	168.02
Men	1942	166.73	164.79	168.66
Men	1942	165.16	162.68	167.73
Men	1942	161.59	159.99	163.23
Men	1942	168.41	163.10	173.53
Men	1942	161.46	160.46	162.45
Men	1942	160.22	157.83	162.53
Men	1942	171.35	170.74	171.95
Men	1942	166.28	165.53	167.03
Men	1942	169.06	167.72	170.43
Men	1942	167.80	166.39	169.24
Men	1942	170.71	168.29	173.14
Men	1942	171.53	171.05	172.02
Men	1942	165.98	164.45	167.58
Men	1942	168.44	165.73	171.27
Men	1942	170.22	167.79	172.74
Men	1942	169.53	164.50	174.47
Men	1942	169.94	169.13	170.75
Men	1942	167.48	165.94	169.04
Men	1942	165.99	165.12	166.87
Men	1942	171.89	169.78	173.96
Men	1942	174.14	173.30	174.98
Men	1942	170.39	169.46	171.35
Men	1942	165.73	164.11	167.33
Men	1942	166.57	165.78	167.38
Men	1942	174.57	173.69	175.44
Men	1942	173.69	169.94	177.49
Men	1942	164.54	162.78	166.28
Men	1942	166.80	161.98	171.85
Men	1942	167.85	167.11	168.61
Men	1942	166.81	166.28	167.34
Men	1942	168.50	167.82	169.16
Men	1942	162.27	160.60	163.92
Men	1942	166.82	161.67	171.74
Men	1942	169.52	164.48	174.46
Men	1942	167.34	165.59	169.11
Men	1942	177.27	176.81	177.72
Men	1942	173.59	172.75	174.39
Men	1942	167.61	162.68	172.45
Men	1942	166.12	165.31	166.92
Men	1942	168.91	163.68	173.96
Men	1942	166.47	165.15	167.82
Men	1942	162.91	162.17	163.64
Men	1942	159.19	157.55	160.87
Men	1942	167.59	165.72	169.53
Men	1942	170.60	168.68	172.48
Men	1942	174.16	172.77	175.52
Men	1942	171.55	169.87	173.20
Men	1942	169.04	167.99	170.08
Men	1942	168.91	168.32	169.51
Men	1942	169.34	167.24	171.52
Men	1942	167.84	165.38	170.27
Men	1942	168.35	166.85	169.87
Men	1942	172.83	167.77	177.97
Men	1942	167.62	162.67	172.55
Men	1942	174.37	173.98	174.77
Men	1942	176.57	176.09	177.07
Men	1942	170.46	169.00	171.90
Men	1942	169.12	167.55	170.61
Men	1942	166.09	164.43	167.81
Men	1942	167.01	165.46	168.63
Men	1942	161.07	160.44	161.71
Men	1942	163.16	161.42	164.91
Men	1942	167.93	165.23	170.71
Men	1942	169.12	167.36	170.86
Women	1942	155.10	152.72	157.44
Women	1942	159.07	156.93	161.23
Women	1942	157.85	156.52	159.14
Women	1942	161.55	160.68	162.43
Women	1942	158.30	153.49	163.09
Women	1942	157.75	152.85	162.78
Women	1942	158.72	154.16	163.28
Women	1942	157.34	156.09	158.64
Women	1942	156.33	154.78	157.88
Women	1942	162.41	161.87	162.94
Women	1942	163.24	161.68	164.79
Women	1942	156.80	155.05	158.47
Women	1942	158.69	154.03	163.33
Women	1942	155.48	153.85	157.09
Women	1942	149.37	148.61	150.16
Women	1942	160.52	159.05	162.05
Women	1942	161.64	156.69	166.43
Women	1942	161.42	160.78	162.08
Women	1942	154.26	152.39	156.12
Women	1942	158.78	157.71	159.85
Women	1942	158.70	154.15	163.29
Women	1942	152.68	151.10	154.26
Women	1942	150.43	149.15	151.71
Women	1942	164.25	162.59	165.93
Women	1942	160.94	159.53	162.35
Women	1942	155.86	155.22	156.48
Women	1942	151.30	146.80	155.94
Women	1942	161.14	156.48	165.67
Women	1942	161.16	159.97	162.37
Women	1942	156.01	153.74	158.25
Women	1942	159.74	157.98	161.46
Women	1942	152.08	150.84	153.33
Women	1942	159.47	158.55	160.40
Women	1942	161.80	161.00	162.58
Women	1942	157.54	155.86	159.21
Women	1942	162.15	160.70	163.67
Women	1942	154.03	153.11	154.96
Women	1942	155.89	155.45	156.33
Women	1942	154.04	152.63	155.40
Women	1942	152.59	151.77	153.38
Women	1942	155.12	153.76	156.54
Women	1942	157.92	156.98	158.90
Women	1942	162.13	160.43	163.84
Women	1942	153.79	152.96	154.62
Women	1942	158.75	157.67	159.85
Women	1942	161.85	160.50	163.19
Women	1942	157.21	155.93	158.49
Women	1942	157.87	154.13	161.69
Women	1942	162.39	161.67	163.09
Women	1942	164.81	163.85	165.76
Women	1942	156.70	152.14	161.41
Women	1942	161.23	159.31	163.14
Women	1942	156.03	154.70	157.38
Women	1942	156.91	155.49	158.30
Women	1942	150.62	148.93	152.36
Women	1942	157.16	156.49	157.83
Women	1942	150.56	149.13	151.99
Women	1942	157.77	152.80	162.69
Women	1942	157.13	155.89	158.38
Women	1942	163.78	163.15	164.42
Women	1942	156.48	155.23	157.74
Women	1942	160.04	158.89	161.17
Women	1942	162.51	161.98	163.02
Women	1942	160.86	160.03	161.66
Women	1942	161.76	159.95	163.52
Women	1942	158.15	156.57	159.72
Women	1942	160.53	158.74	162.31
Women	1942	160.90	159.13	162.69
Women	1942	163.01	162.47	163.51
Women	1942	158.38	157.53	159.20
Women	1942	158.23	156.83	159.63
Women	1942	154.79	153.18	156.39
Women	1942	162.21	160.28	164.17
Women	1942	147.73	146.51	148.94
Women	1942	158.53	157.11	159.89
Women	1942	157.40	155.16	159.57
Women	1942	156.53	154.22	158.85
Women	1942	157.76	156.45	159.10
Women	1942	152.10	150.87	153.35
Women	1942	160.80	159.87	161.72
Women	1942	166.54	165.39	167.67
Women	1942	150.97	150.42	151.52
Women	1942	149.32	148.56	150.10
Women	1942	154.63	154.06	155.20
Women	1942	156.04	151.44	160.48
Women	1942	160.93	160.09	161.75
Women	1942	158.24	157.34	159.10
Women	1942	158.33	157.79	158.85
Women	1942	160.90	159.72	162.06
Women	1942	153.76	153.41	154.11
Women	1942	156.17	155.33	157.02
Women	1942	158.09	156.60	159.58
Women	1942	159.69	158.52	160.86
Women	1942	158.52	157.23	159.84
Women	1942	156.61	155.58	157.65
Women	1942	157.06	155.57	158.49
Women	1942	150.37	148.85	151.88
Women	1942	163.29	161.70	164.87
Women	1942	155.99	154.35	157.66
Women	1942	157.66	156.09	159.23
Women	1942	156.24	154.63	157.94
Women	1942	156.81	155.03	158.66
Women	1942	162.06	161.16	162.97
Women	1942	162.14	160.35	163.92
Women	1942	158.41	156.12	160.69
Women	1942	154.55	153.30	155.73
Women	1942	156.17	155.08	157.25
Women	1942	152.72	152.03	153.43
Women	1942	149.15	147.46	150.78
Women	1942	161.09	159.85	162.31
Women	1942	155.18	153.21	157.14
Women	1942	153.66	152.00	155.32
Women	1942	159.77	157.16	162.31
Women	1942	152.56	151.69	153.40
Women	1942	152.21	151.65	152.80
Women	1942	157.64	156.18	159.08
Women	1942	159.65	158.11	161.15
Women	1942	154.77	153.56	156.00
Women	1942	161.15	156.64	165.73
Women	1942	156.94	155.52	158.38
Women	1942	155.76	154.51	157.06
Women	1942	151.86	150.53	153.15
Women	1942	161.00	159.96	162.03
Women	1942	156.38	155.58	157.19
Women	1942	149.95	149.11	150.79
Women	1942	165.49	164.72	166.26
Women	1942	162.10	161.47	162.75
Women	1942	153.25	152.08	154.45
Women	1942	161.05	159.91	162.16
Women	1942	157.23	156.29	158.17
Women	1942	159.31	157.67	160.92
Women	1942	154.98	149.96	160.11
Women	1942	164.68	164.23	165.13
Women	1942	157.23	156.12	158.33
Women	1942	153.85	152.16	155.51
Women	1942	155.45	154.43	156.44
Women	1942	157.08	155.18	158.92
Women	1942	153.71	151.25	156.18
Women	1942	154.97	153.39	156.60
Women	1942	156.02	151.03	160.86
Women	1942	149.91	149.25	150.58
Women	1942	150.96	150.26	151.72
Women	1942	160.22	159.53	160.89
Women	1942	157.82	156.76	158.88
Women	1942	156.46	155.29	157.64
Women	1942	156.86	155.42	158.32
Women	1942	159.57	157.16	161.89
Women	1942	160.56	160.08	161.02
Women	1942	157.49	156.19	158.81
Women	1942	161.02	158.45	163.60
Women	1942	162.13	160.04	164.24
Women	1942	158.71	153.96	163.28
Women	1942	159.86	159.05	160.68
Women	1942	157.83	156.13	159.50
Women	1942	154.93	153.99	155.84
Women	1942	161.81	160.43	163.20
Women	1942	161.99	161.16	162.86
Women	1942	159.56	158.62	160.49
Women	1942	156.99	155.41	158.55
Women	1942	155.15	154.37	155.94
Women	1942	163.08	162.24	163.94
Women	1942	161.59	157.97	165.06
Women	1942	154.09	152.22	155.97
Women	1942	156.63	151.99	161.13
Women	1942	158.50	157.79	159.21
Women	1942	154.41	153.89	154.94
Women	1942	157.34	156.63	158.03
Women	1942	150.89	149.29	152.49
Women	1942	156.66	152.10	161.14
Women	1942	158.65	154.10	163.23
Women	1942	157.85	156.27	159.48
Women	1942	164.77	163.97	165.53
Women	1942	162.28	161.10	163.49
Women	1942	156.01	151.45	160.67
Women	1942	155.00	154.24	155.78
Women	1942	157.91	156.05	159.81
Women	1942	155.66	154.72	156.57
Women	1942	153.11	152.40	153.82
Women	1942	150.70	149.22	152.11
Women	1942	157.96	156.58	159.34
Women	1942	160.87	158.96	162.79
Women	1942	163.91	162.55	165.28
Women	1942	160.35	158.87	161.89
Women	1942	156.51	155.53	157.51
Women	1942	155.54	154.97	156.10
Women	1942	160.17	158.25	162.11
Women	1942	159.20	156.76	161.61
Women	1942	158.73	157.51	159.98
Women	1942	161.63	156.72	166.46
Women	1942	156.03	151.46	160.42
Women	1942	161.72	161.32	162.13
Women	1942	163.05	162.59	163.51
Women	1942	157.55	156.21	158.89
Women	1942	157.89	156.47	159.32
Women	1942	157.93	156.36	159.55
Women	1942	154.04	152.49	155.57
Women	1942	151.29	150.65	151.95
Women	1942	152.51	151.07	153.93
Women	1942	157.84	156.83	158.85
Women	1942	160.11	158.84	161.35
Men	1943	163.64	158.46	168.94
Men	1943	170.10	167.88	172.30
Men	1943	170.15	168.82	171.49
Men	1943	171.79	170.93	172.67
Men	1943	169.74	164.71	174.77
Men	1943	167.57	162.23	172.86
Men	1943	169.61	164.54	174.64
Men	1943	169.91	168.33	171.49
Men	1943	169.49	167.13	171.75
Men	1943	175.10	174.57	175.62
Men	1943	174.85	173.34	176.34
Men	1943	170.31	168.63	171.94
Men	1943	169.64	164.63	174.58
Men	1943	165.45	163.84	167.09
Men	1943	162.60	161.63	163.58
Men	1943	172.57	171.06	174.15
Men	1943	173.02	167.97	178.17
Men	1943	173.26	172.61	173.90
Men	1943	166.18	164.19	168.17
Men	1943	168.48	166.94	169.97
Men	1943	169.61	164.81	174.61
Men	1943	162.60	161.03	164.20
Men	1943	162.99	159.10	166.89
Men	1943	175.73	174.14	177.30
Men	1943	170.22	168.65	171.80
Men	1943	168.18	167.49	168.89
Men	1943	161.28	156.33	166.27
Men	1943	173.17	168.18	178.18
Men	1943	168.61	166.65	170.55
Men	1943	167.00	161.95	171.94
Men	1943	169.81	168.09	171.61
Men	1943	160.39	158.61	162.15
Men	1943	169.17	167.73	170.61
Men	1943	174.69	173.91	175.51
Men	1943	166.75	163.88	169.60
Men	1943	170.34	167.64	173.15
Men	1943	166.94	165.98	167.87
Men	1943	166.65	166.25	167.08
Men	1943	165.02	163.50	166.50
Men	1943	165.12	164.20	166.04
Men	1943	164.38	162.54	166.30
Men	1943	167.92	166.23	169.71
Men	1943	172.45	170.73	174.23
Men	1943	166.77	165.92	167.61
Men	1943	168.02	166.68	169.39
Men	1943	174.55	173.21	175.92
Men	1943	168.38	167.08	169.70
Men	1943	169.09	165.12	173.02
Men	1943	174.69	173.98	175.40
Men	1943	176.54	176.20	176.89
Men	1943	166.95	162.03	171.90
Men	1943	172.28	170.26	174.25
Men	1943	167.55	165.52	169.58
Men	1943	167.46	164.73	170.17
Men	1943	162.12	160.35	163.90
Men	1943	168.03	167.20	168.86
Men	1943	166.31	163.61	169.02
Men	1943	167.58	162.36	172.91
Men	1943	168.52	167.30	169.77
Men	1943	176.30	175.65	176.93
Men	1943	167.02	165.42	168.63
Men	1943	171.97	170.89	173.02
Men	1943	175.42	174.94	175.92
Men	1943	172.80	172.01	173.58
Men	1943	172.50	170.76	174.26
Men	1943	168.16	165.30	170.97
Men	1943	165.85	163.79	167.93
Men	1943	172.47	170.69	174.31
Men	1943	174.99	174.50	175.50
Men	1943	167.13	166.04	168.22
Men	1943	170.66	169.18	172.11
Men	1943	165.77	164.11	167.45
Men	1943	172.48	170.28	174.73
Men	1943	161.94	159.73	164.14
Men	1943	168.83	166.25	171.39
Men	1943	168.15	163.24	173.04
Men	1943	167.75	165.45	170.08
Men	1943	169.56	164.61	174.53
Men	1943	166.33	163.69	169.01
Men	1943	172.70	171.76	173.69
Men	1943	179.33	178.22	180.41
Men	1943	163.13	162.57	163.67
Men	1943	159.96	159.20	160.75
Men	1943	167.51	166.96	168.07
Men	1943	167.75	162.83	172.53
Men	1943	173.76	172.88	174.64
Men	1943	170.50	169.57	171.40
Men	1943	170.27	169.77	170.78
Men	1943	171.29	170.04	172.53
Men	1943	166.08	165.75	166.43
Men	1943	168.20	167.10	169.31
Men	1943	168.97	163.84	174.01
Men	1943	170.86	168.11	173.55
Men	1943	167.87	166.60	169.13
Men	1943	168.93	167.89	169.99
Men	1943	167.44	165.26	169.56
Men	1943	158.51	156.80	160.22
Men	1943	174.38	172.74	176.01
Men	1943	169.48	167.81	171.12
Men	1943	165.33	163.73	166.96
Men	1943	163.08	161.27	164.96
Men	1943	169.81	167.94	171.63
Men	1943	173.98	173.16	174.80
Men	1943	174.40	172.62	176.20
Men	1943	173.21	168.14	178.00
Men	1943	164.56	161.89	167.17
Men	1943	164.71	162.94	166.47
Men	1943	163.76	163.08	164.47
Men	1943	160.35	158.46	162.23
Men	1943	170.36	167.56	173.12
Men	1943	166.52	164.47	168.59
Men	1943	165.42	163.63	167.21
Men	1943	167.59	164.89	170.34
Men	1943	165.83	164.97	166.65
Men	1943	164.70	164.08	165.30
Men	1943	167.33	165.88	168.75
Men	1943	169.63	167.86	171.50
Men	1943	165.48	164.28	166.67
Men	1943	173.17	168.16	178.17
Men	1943	167.69	162.89	172.41
Men	1943	164.50	162.73	166.26
Men	1943	162.45	161.17	163.74
Men	1943	168.94	167.42	170.49
Men	1943	166.84	166.03	167.65
Men	1943	160.11	158.94	161.29
Men	1943	177.99	177.24	178.73
Men	1943	174.66	174.02	175.31
Men	1943	165.47	162.78	168.17
Men	1943	169.75	167.95	171.58
Men	1943	166.16	164.98	167.31
Men	1943	171.51	169.72	173.23
Men	1943	165.70	160.15	171.22
Men	1943	177.36	176.91	177.80
Men	1943	169.26	168.08	170.43
Men	1943	163.75	162.01	165.47
Men	1943	166.94	165.81	168.06
Men	1943	166.80	164.90	168.71
Men	1943	165.31	162.83	167.88
Men	1943	161.69	160.10	163.31
Men	1943	168.55	163.25	173.64
Men	1943	161.61	160.61	162.61
Men	1943	160.34	157.98	162.64
Men	1943	171.53	170.92	172.12
Men	1943	166.45	165.71	167.19
Men	1943	169.20	167.83	170.58
Men	1943	167.94	166.56	169.37
Men	1943	170.88	168.47	173.29
Men	1943	171.74	171.25	172.23
Men	1943	166.08	164.60	167.65
Men	1943	168.56	165.86	171.38
Men	1943	170.35	167.94	172.83
Men	1943	169.66	164.64	174.60
Men	1943	169.99	169.20	170.80
Men	1943	167.64	166.12	169.17
Men	1943	166.10	165.24	166.98
Men	1943	172.05	169.95	174.09
Men	1943	174.33	173.50	175.17
Men	1943	170.54	169.61	171.47
Men	1943	165.86	164.27	167.43
Men	1943	166.74	165.95	167.53
Men	1943	174.71	173.85	175.57
Men	1943	173.86	170.13	177.64
Men	1943	164.67	162.92	166.39
Men	1943	166.91	162.12	171.96
Men	1943	167.92	167.18	168.67
Men	1943	166.98	166.45	167.50
Men	1943	168.69	168.01	169.34
Men	1943	162.38	160.73	164.01
Men	1943	166.94	161.79	171.84
Men	1943	169.65	164.62	174.59
Men	1943	167.46	165.75	169.20
Men	1943	177.39	176.94	177.84
Men	1943	173.69	172.85	174.49
Men	1943	167.75	162.86	172.60
Men	1943	166.21	165.41	167.02
Men	1943	169.04	163.84	174.08
Men	1943	166.57	165.28	167.89
Men	1943	163.03	162.28	163.75
Men	1943	159.32	157.70	160.98
Men	1943	167.73	165.86	169.66
Men	1943	170.71	168.84	172.57
Men	1943	174.29	172.93	175.62
Men	1943	171.66	169.99	173.32
Men	1943	169.15	168.11	170.19
Men	1943	169.05	168.46	169.65
Men	1943	169.48	167.41	171.60
Men	1943	167.90	165.45	170.36
Men	1943	168.46	167.00	169.94
Men	1943	173.01	167.95	178.15
Men	1943	167.77	162.84	172.65
Men	1943	174.50	174.12	174.89
Men	1943	176.65	176.17	177.14
Men	1943	170.60	169.15	172.02
Men	1943	169.23	167.71	170.69
Men	1943	166.18	164.56	167.86
Men	1943	167.14	165.60	168.72
Men	1943	161.20	160.58	161.84
Men	1943	163.28	161.56	165.03
Men	1943	168.04	165.35	170.82
Men	1943	169.23	167.48	170.93
Women	1943	155.20	152.88	157.50
Women	1943	159.20	157.08	161.32
Women	1943	157.95	156.63	159.24
Women	1943	161.63	160.76	162.49
Women	1943	158.41	153.63	163.18
Women	1943	157.87	152.98	162.91
Women	1943	158.84	154.29	163.39
Women	1943	157.45	156.21	158.73
Women	1943	156.45	154.96	157.96
Women	1943	162.49	161.97	163.02
Women	1943	163.31	161.75	164.85
Women	1943	156.92	155.23	158.57
Women	1943	158.82	154.16	163.46
Women	1943	155.59	153.95	157.19
Women	1943	149.53	148.77	150.31
Women	1943	160.67	159.21	162.19
Women	1943	161.78	156.85	166.56
Women	1943	161.51	160.87	162.17
Women	1943	154.39	152.53	156.25
Women	1943	158.92	157.88	159.94
Women	1943	158.83	154.29	163.40
Women	1943	152.79	151.24	154.35
Women	1943	150.55	149.30	151.79
Women	1943	164.40	162.76	166.07
Women	1943	161.04	159.65	162.41
Women	1943	155.97	155.33	156.58
Women	1943	151.43	146.93	156.07
Women	1943	161.28	156.62	165.81
Women	1943	161.29	160.13	162.45
Women	1943	156.10	153.85	158.30
Women	1943	159.89	158.15	161.60
Women	1943	152.21	151.01	153.42
Women	1943	159.63	158.72	160.55
Women	1943	161.83	161.03	162.61
Women	1943	157.68	156.03	159.32
Women	1943	162.28	160.86	163.76
Women	1943	154.15	153.23	155.07
Women	1943	156.00	155.57	156.44
Women	1943	154.18	152.77	155.54
Women	1943	152.74	151.95	153.52
Women	1943	155.22	153.89	156.59
Women	1943	158.05	157.13	159.02
Women	1943	162.24	160.56	163.93
Women	1943	153.95	153.12	154.77
Women	1943	158.89	157.83	159.95
Women	1943	162.03	160.69	163.37
Women	1943	157.33	156.06	158.61
Women	1943	157.98	154.26	161.78
Women	1943	162.56	161.83	163.25
Women	1943	164.93	163.97	165.88
Women	1943	156.80	152.24	161.50
Women	1943	161.37	159.50	163.25
Women	1943	156.13	154.84	157.45
Women	1943	157.05	155.67	158.43
Women	1943	150.75	149.09	152.46
Women	1943	157.31	156.65	157.97
Women	1943	150.72	149.30	152.13
Women	1943	157.89	152.93	162.80
Women	1943	157.23	156.00	158.46
Women	1943	163.92	163.29	164.55
Women	1943	156.55	155.33	157.77
Women	1943	160.15	159.02	161.25
Women	1943	162.66	162.13	163.17
Women	1943	160.95	160.14	161.76
Women	1943	161.86	160.07	163.58
Women	1943	158.28	156.73	159.80
Women	1943	160.66	158.91	162.41
Women	1943	161.03	159.29	162.80
Women	1943	163.09	162.57	163.59
Women	1943	158.51	157.68	159.32
Women	1943	158.40	157.00	159.78
Women	1943	154.96	153.36	156.54
Women	1943	162.35	160.45	164.28
Women	1943	147.83	146.65	149.02
Women	1943	158.66	157.29	159.98
Women	1943	157.53	155.33	159.67
Women	1943	156.65	154.37	158.93
Women	1943	157.88	156.62	159.18
Women	1943	152.21	151.01	153.44
Women	1943	160.89	159.96	161.81
Women	1943	166.61	165.45	167.75
Women	1943	151.05	150.51	151.61
Women	1943	149.47	148.70	150.24
Women	1943	154.75	154.19	155.31
Women	1943	156.17	151.58	160.61
Women	1943	161.04	160.20	161.84
Women	1943	158.35	157.46	159.21
Women	1943	158.40	157.87	158.92
Women	1943	161.04	159.88	162.18
Women	1943	153.98	153.63	154.33
Women	1943	156.29	155.46	157.12
Women	1943	158.21	156.76	159.67
Women	1943	159.76	158.62	160.90
Women	1943	158.56	157.28	159.86
Women	1943	156.75	155.74	157.77
Women	1943	157.19	155.76	158.57
Women	1943	150.50	149.00	152.00
Women	1943	163.44	161.87	165.01
Women	1943	156.15	154.51	157.82
Women	1943	157.74	156.22	159.27
Women	1943	156.37	154.79	158.02
Women	1943	156.96	155.20	158.78
Women	1943	162.22	161.33	163.12
Women	1943	162.26	160.50	164.01
Women	1943	158.53	156.26	160.78
Women	1943	154.63	153.42	155.79
Women	1943	156.26	155.21	157.30
Women	1943	152.87	152.19	153.58
Women	1943	149.30	147.65	150.88
Women	1943	161.22	160.02	162.39
Women	1943	155.30	153.32	157.24
Women	1943	153.72	152.08	155.38
Women	1943	159.89	157.30	162.42
Women	1943	152.69	151.82	153.52
Women	1943	152.34	151.78	152.91
Women	1943	157.71	156.26	159.12
Women	1943	159.78	158.27	161.25
Women	1943	154.92	153.74	156.10
Women	1943	161.29	156.77	165.88
Women	1943	157.05	155.66	158.45
Women	1943	155.86	154.63	157.11
Women	1943	152.01	150.70	153.30
Women	1943	161.06	160.06	162.06
Women	1943	156.45	155.65	157.27
Women	1943	150.05	149.21	150.88
Women	1943	165.62	164.86	166.39
Women	1943	162.22	161.59	162.87
Women	1943	153.35	152.20	154.53
Women	1943	161.15	160.06	162.23
Women	1943	157.37	156.45	158.30
Women	1943	159.48	157.83	161.09
Women	1943	155.09	150.06	160.20
Women	1943	164.73	164.29	165.19
Women	1943	157.35	156.24	158.44
Women	1943	154.01	152.34	155.68
Women	1943	155.49	154.48	156.47
Women	1943	157.15	155.29	158.97
Women	1943	153.85	151.39	156.32
Women	1943	155.05	153.49	156.65
Women	1943	156.14	151.15	160.97
Women	1943	150.06	149.40	150.71
Women	1943	150.99	150.28	151.74
Women	1943	160.35	159.67	161.01
Women	1943	157.95	156.90	159.01
Women	1943	156.61	155.41	157.80
Women	1943	156.98	155.60	158.44
Women	1943	159.69	157.28	162.01
Women	1943	160.69	160.22	161.16
Women	1943	157.58	156.32	158.87
Women	1943	161.12	158.55	163.69
Women	1943	162.24	160.19	164.32
Women	1943	158.83	154.12	163.41
Women	1943	159.90	159.09	160.71
Women	1943	157.97	156.31	159.61
Women	1943	155.02	154.11	155.93
Women	1943	161.94	160.60	163.30
Women	1943	162.17	161.33	163.04
Women	1943	159.65	158.73	160.58
Women	1943	157.11	155.58	158.63
Women	1943	155.31	154.53	156.10
Women	1943	163.18	162.34	164.01
Women	1943	161.73	158.14	165.19
Women	1943	154.19	152.34	156.05
Women	1943	156.73	152.12	161.23
Women	1943	158.57	157.86	159.27
